0.535217285,0.569976807,0.495269775
0.851654053,0.785690308,0.451583862
0.638656616,0.716339111,0.509109497
0.666351318,0.893707275,0.118453979
0.634109497,0.961502075,0.285095215
0.444274902,1.094497681,0.744400024
0.385253906,0.87789917,0.337875366
0.29284668,1.055374146,0.127990723
0.149871826,0.918838501,0.238525391
0.337875366,0.963119507,0.260421753
0.299072266,0.840881348,0.203933716
0.196365356,1.025085449,0.143722534
0.094619751,0.952667236,0.156356812
0.060394287,1.036682129,0.18687439
0.002838135,1.060089111,0.158401489
0.01234436,1.019088745,0.116531372
0.009124756,0.985519409,0.073791504
-0.022369385,0.949905396,0.106369019
-0.02331543,1.015274048,0.125564575
-0.006164551,0.952270508,0.153915405
-0.020950317,1.074493408,0.086471558
0.02835083,0.932052612,0.110092163
0.028991699,0.94090271,0.082611084
-0.132980347,1.000930786,0.047698975
0.060760498,0.770294189,0.219665527
-0.247756958,1.089706421,0.1197052
-0.055892944,0.989807129,0.056350708
-0.127410889,0.989013672,0.078659058
-0.09664917,0.998062134,0.07623291
-0.067626953,0.981292725,0.034927368
-0.060043335,1.018264771,0.034408569
-0.082778931,0.96446228,0.038253784
-0.087310791,1.002288818,0.039169312
-0.044326782,0.981948853,0.043243408
-0.069442749,0.981018066,0.050430298
-0.071624756,1.000701904,0.056365967
-0.068695068,0.994857788,0.0519104
-0.066192627,0.987243652,0.057891846
-0.058044434,0.990020752,0.058624268
-0.062789917,0.996627808,0.058517456
-0.068145752,0.978179932,0.044067383
-0.068634033,0.999450684,0.038604736
-0.053878784,0.997360229,0.044647217
-0.065139771,0.98878479,0.055084229
-0.056274414,0.979919434,0.069244385
-0.031616211,0.998123169,0.037490845
-0.063262939,0.982467651,0.033508301
-0.013366699,1.006973267,0.05809021
-0.039825439,0.977310181,0.055206299
-0.064712524,0.997421265,0.048812866
-0.022476196,0.997039795,0.059295654
-0.03956604,0.992050171,0.065338135
-0.02633667,0.989974976,0.050949097
-0.045852661,0.99105835,0.048065186
-0.045715332,0.996170044,0.039825439
-0.044296265,0.988494873,0.046295166
-0.038818359,0.990875244,0.047348022
-0.04258728,1.001052856,0.052352905
-0.04069519,0.996932983,0.054428101
-0.030609131,0.993942261,0.056686401
-0.035354614,0.990722656,0.051300049
-0.053710938,0.962127686,0.033950806
-0.03666687,1.003005981,0.049118042
-0.045806885,0.994293213,0.033004761
-0.036911011,1.007568359,0.051803589
-0.027954102,0.98664856,0.042724609
-0.053451538,0.993667603,0.04296875
-0.039825439,0.985794067,0.034896851
-0.036834717,0.993667603,0.051116943
-0.045562744,0.991729736,0.042510986
-0.039627075,0.99382019,0.033477783
-0.046951294,1.001831055,0.045806885
-0.046646118,0.986953735,0.038284302
-0.034484863,0.995132446,0.034667969
-0.050292969,0.991668701,0.035644531
-0.045669556,0.992843628,0.0365448
-0.048782349,0.995574951,0.026519775
-0.043289185,0.99786377,0.034484863
-0.040893555,0.984375,0.040588379
-0.04776001,0.993331909,0.04095459
-0.048568726,0.998794556,0.046066284
-0.047134399,0.99256897,0.040084839
-0.054763794,0.993545532,0.041793823
-0.041213989,1.000167847,0.038894653
-0.047866821,0.988357544,0.039779663
-0.042495728,0.986129761,0.046081543
-0.046966553,0.996078491,0.032684326
-0.05355835,0.998138428,0.036712646
-0.059799194,0.993667603,0.026351929
-0.059082031,0.989898682,0.034561157
-0.053085327,0.992858887,0.028823853
-0.04838562,1.002914429,0.038711548
-0.045852661,0.983795166,0.043548584
-0.060211182,0.99420166,0.040664673
-0.050170898,0.991165161,0.0443573
-0.056564331,0.994003296,0.040649414
-0.051071167,0.987670898,0.038024902
-0.04473877,0.993545532,0.03944397
-0.05166626,0.996185303,0.041366577
-0.044891357,0.992492676,0.052856445
-0.046691895,0.994552612,0.049118042
-0.047180176,0.990631104,0.045303345
-0.0572052,0.991424561,0.038818359
-0.053924561,0.999053955,0.038223267
-0.051132202,0.99118042,0.038848877
-0.05708313,0.996871948,0.035507202
-0.052536011,0.992019653,0.033309937
-0.049728394,0.997741699,0.03326416
-0.044845581,0.987121582,0.039993286
-0.042068481,0.987182617,0.031738281
-0.047042847,0.996185303,0.038162231
-0.042251587,0.989807129,0.039215088
-0.045532227,0.990249634,0.039978027
-0.046524048,0.999938965,0.044342041
-0.048553467,0.994186401,0.039245605
-0.051345825,0.992004395,0.050231934
-0.039154053,0.997024536,0.037948608
-0.044296265,0.989151001,0.042190552
-0.039321899,0.996826172,0.041473389
-0.040512085,0.996765137,0.043792725
-0.0418396,0.991241455,0.040603638
-0.039093018,0.994613647,0.041351318
-0.041610718,0.990859985,0.032730103
-0.043121338,0.992462158,0.03125
-0.04498291,0.992919922,0.030487061
-0.043991089,1.001281738,0.04750061
-0.033081055,0.989120483,0.040740967
-0.044158936,0.996551514,0.038040161
-0.045272827,0.991638184,0.035095215
-0.05078125,0.990539551,0.036651611
-0.03729248,0.993423462,0.036224365
-0.049789429,0.99118042,0.028930664
-0.043426514,0.994415283,0.030532837
-0.044799805,0.997177124,0.037231445
-0.045043945,0.994369507,0.031219482
-0.047348022,0.99597168,0.041503906
-0.047103882,0.996429443,0.033477783
-0.048187256,0.989486694,0.043548584
-0.03968811,0.99659729,0.032562256
-0.051498413,0.994476318,0.034103394
-0.050811768,0.991729736,0.031600952
-0.042236328,0.9947052,0.035095215
-0.050918579,0.993682861,0.032485962
-0.04347229,0.998062134,0.040420532
-0.042877197,1.000610352,0.036392212
-0.050018311,0.987731934,0.051895142
-0.036087036,0.996871948,0.049499512
-0.042892456,0.99407959,0.034225464
-0.037368774,0.991348267,0.032058716
-0.047317505,0.991744995,0.02722168
-0.044754028,0.988708496,0.029586792
